possession_id,n_frames,n_players,possession_sca_total,possession_sca_mean,possession_cut_rate,possession_drag_rate,possession_screen_rate,possession_decoy_rate,possession_shot5_rate,attacking_team,defending_team,duration_seconds,shot_or_goal_in_possession,slot_shot_or_goal_in_possession
2025-10-24.Team.B.@.Team.A__pos_0267,78,5,-0.41543929131702484,-0.005326144760474678,0.11538461538461539,0.2948717948717949,0.05128205128205128,0.16666666666666666,0.24358974358974358,Team A,Team B,24.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0268,76,5,-0.3568140696941263,-0.004694921969659557,0.09210526315789473,0.27631578947368424,0.06578947368421052,0.13157894736842105,0.25,Team A,Team B,23.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0269,75,5,-0.5576088295487025,-0.0074347843939827,0.08,0.3466666666666667,0.04,0.09333333333333334,0.24,Team A,Team B,21.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0270,51,5,-0.07700291516374685,-0.0015098610816420951,0.11764705882352941,0.1568627450980392,0.058823529411764705,0.09803921568627451,0.37254901960784315,Team A,Team B,13.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0271,49,5,-0.4111295970011675,-0.008390399938799337,0.14285714285714285,0.22448979591836735,0.02040816326530612,0.08163265306122448,0.3877551020408163,Team A,Team B,12.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0272,45,5,-0.31433129799035814,-0.006985139955341292,0.08888888888888889,0.24444444444444444,0.044444444444444446,0.06666666666666667,0.4,Team A,Team B,11.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0273,37,5,-0.1499371316504844,-0.004052354909472551,0.10810810810810811,0.1891891891891892,0.05405405405405406,0.13513513513513514,0.5135135135135135,Team A,Team B,9.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0274,26,4,0.06194145842191717,0.0023823637854583526,0.19230769230769232,0.11538461538461539,0.0,0.2692307692307692,0.0,Team B,Team A,7.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0275,8,4,-0.09522643130797376,-0.01190330391349672,0.0,0.0,0.0,0.375,0.0,Team B,Team A,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0276,2,2,-0.07485092477746005,-0.03742546238873003,0.0,0.0,0.0,0.0,0.0,Team B,Team A,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0277,4,2,0.008195701813367928,0.002048925453341982,0.0,0.0,0.0,0.0,0.0,Team A,Team B,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0278,47,5,-0.23722080192812642,-0.005047251104853753,0.0851063829787234,0.2553191489361702,0.0,0.1276595744680851,0.3191489361702128,Team B,Team A,18.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0279,46,5,-0.2720210483715323,-0.00591350105155505,0.043478260869565216,0.17391304347826086,0.0,0.13043478260869565,0.32608695652173914,Team B,Team A,16.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0280,38,5,-0.36555208386164956,-0.009619791680569725,0.05263157894736842,0.15789473684210525,0.0,0.02631578947368421,0.3157894736842105,Team B,Team A,14.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0281,36,5,-0.1752154445023258,-0.004867095680620161,0.027777777777777776,0.16666666666666666,0.0,0.1111111111111111,0.2777777777777778,Team B,Team A,13.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0282,26,5,-0.21679863836014318,-0.008338409167697815,0.0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.0,Team B,Team A,10.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0283,30,5,-0.2238912766150004,-0.007463042553833347,0.0,0.1,0.0,0.16666666666666666,0.0,Team B,Team A,8.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0284,26,5,-0.23879082539471558,-0.009184262515181368,0.0,0.19230769230769232,0.0,0.19230769230769232,0.0,Team B,Team A,6.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0286,24,5,0.11683907004279015,0.004868294585116256,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.4583333333333333,Team B,Team A,6.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0287,16,4,0.03923879741163644,0.0024524248382272774,0.0625,0.4375,0.0,0.125,0.4375,Team B,Team A,5.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0288,15,4,-0.04909825950569857,-0.0032732173003799047,0.0,0.2,0.0,0.2,0.0,Team B,Team A,5.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0289,14,4,-0.05503976103266539,-0.003931411502333242,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,Team B,Team A,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0290,13,5,-0.08695110825566876,-0.0066885467888975975,0.0,0.0,0.0,0.23076923076923078,0.0,Team A,Team B,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0291,37,5,0.24835395021368767,0.006712268924694262,0.05405405405405406,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.4864864864864865,Team A,Team B,13.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0292,35,5,0.01284232523718104,0.0003669235782051726,0.05714285714285714,0.11428571428571428,0.14285714285714285,0.2,0.5142857142857142,Team A,Team B,11.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0293,26,5,0.10836168899229104,0.004167757268934271,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.23076923076923078,0.6923076923076923,Team A,Team B,8.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0294,17,5,-0.04485787245809103,-0.0026386983798877077,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.7647058823529411,Team A,Team B,5.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0295,48,5,-0.3117457882576209,-0.006494703922033769,0.08333333333333333,0.2708333333333333,0.16666666666666666,0.125,0.4375,Team A,Team B,14.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0296,47,5,-0.1803229492880454,-0.0038366584954903278,0.0425531914893617,0.2127659574468085,0.1702127659574468,0.06382978723404255,0.425531914893617,Team A,Team B,13.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0297,38,5,-0.2012515665250479,-0.005296093855922313,0.05263157894736842,0.3157894736842105,0.13157894736842105,0.07894736842105263,0.3684210526315789,Team A,Team B,11.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0298,36,5,-0.2229061213794096,-0.0061918367049836,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3055555555555556,Team A,Team B,10.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0299,16,4,-0.19962875488587867,-0.012476797180367417,0.0,0.3125,0.0,0.0,0.0,Team A,Team B,6.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0300,3,1,0.057983999202317005,0.019327999734105667,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,Team B,Team A,3.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0301,30,4,-0.31519409407266247,-0.010506469802422083,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.6333333333333333,Team B,Team A,6.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0302,12,2,0.24025734027632462,0.02002144502302705,0.4166666666666667,0.4166666666666667,0.0,0.25,0.0,Team A,Team B,8.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0303,6,2,0.12386332383498977,0.020643887305831627,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,Team A,Team B,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0304,17,4,-0.018856158925955713,-0.0011091858191738654,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.0,Team A,Team B,5.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0305,17,5,-0.17389991768589702,-0.010229406922699824,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,Team A,Team B,4.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0306,17,5,-0.17389991768589702,-0.010229406922699824,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,Team A,Team B,4.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0308,26,5,-0.098235362142022,-0.0037782831593085385,0.38461538461538464,0.19230769230769232,0.0,0.38461538461538464,0.0,Team A,Team B,6.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0309,13,5,0.03469859551643473,0.0026691227320334407,0.07692307692307693,0.23076923076923078,0.0,0.3076923076923077,0.0,Team A,Team B,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0310,6,4,-0.0032739727061353308,-0.0005456621176892218,0.0,0.0,0.0,0.0,0.0,Team A,Team B,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0311,6,2,0.08813338726806325,0.01468889787801054,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,Team B,Team A,2.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0314,4,4,0.03570692956151855,0.008926732390379638,0.25,0.0,0.0,0.0,0.0,Team B,Team A,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0315,25,5,-0.3871903811790219,-0.015487615247160875,0.0,0.04,0.0,0.16,0.32,Team B,Team A,8.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0316,26,5,-0.363583138767281,-0.013983966875664654,0.0,0.038461538461538464,0.0,0.19230769230769232,0.3076923076923077,Team B,Team A,7.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0317,26,5,-0.363583138767281,-0.013983966875664654,0.0,0.038461538461538464,0.0,0.19230769230769232,0.3076923076923077,Team B,Team A,7.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0318,10,4,0.15607487979500018,0.015607487979500017,0.2,0.5,0.0,0.1,0.3,Team B,Team A,3.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0319,10,4,0.15607487979500018,0.015607487979500017,0.2,0.5,0.0,0.1,0.3,Team B,Team A,3.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0320,6,5,-0.01297387594806998,-0.0021623126580116634,0.0,0.0,0.0,0.0,0.0,Team B,Team A,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0321,25,6,0.15497196555256537,0.006198878622102615,0.24,0.16,0.0,0.08,0.0,Team A,Team B,9.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0322,17,5,-0.00875563374894689,-0.000515037279349817,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.0,Team A,Team B,5.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0324,7,4,0.03169792066081434,0.004528274380116334,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,Team A,Team B,2.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0325,3,2,0.07840587896138512,0.026135292987128373,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,Team B,Team A,4.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0326,2,2,-0.07390656172898552,-0.03695328086449276,0.0,0.5,0.0,0.5,1.0,Team B,Team A,2.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0327,10,3,0.023471923903215564,0.0023471923903215564,0.4,0.5,0.0,0.3,0.0,Team A,Team B,4.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0328,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team B,Team A,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0330,16,4,-0.08700150169117493,-0.005437593855698433,0.0625,0.375,0.0,0.25,0.1875,Team A,Team B,7.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0331,10,3,0.10386927761375342,0.010386927761375342,0.3,0.2,0.1,0.3,0.6,Team A,Team B,4.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0332,9,4,-0.121110033759816,-0.013456670417757333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,Team A,Team B,3.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0333,119,5,-0.8421149597957147,-0.007076596300804325,0.10084033613445378,0.29411764705882354,0.03361344537815126,0.08403361344537816,0.16806722689075632,Team A,Team B,31.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0334,129,5,-0.5331050186413424,-0.004132597043731336,0.10852713178294573,0.2558139534883721,0.031007751937984496,0.09302325581395349,0.21705426356589147,Team A,Team B,34.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0335,120,5,-0.24270316434174996,-0.002022526369514583,0.125,0.26666666666666666,0.058333333333333334,0.09166666666666666,0.4166666666666667,Team A,Team B,32.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0336,120,5,-0.24270316434174996,-0.002022526369514583,0.125,0.26666666666666666,0.058333333333333334,0.09166666666666666,0.4166666666666667,Team A,Team B,32.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0337,134,5,-0.4596851758643522,-0.0034304863870474045,0.07462686567164178,0.27611940298507465,0.09701492537313433,0.1044776119402985,0.39552238805970147,Team A,Team B,34.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0338,134,5,-0.4596851758643522,-0.0034304863870474045,0.07462686567164178,0.27611940298507465,0.09701492537313433,0.1044776119402985,0.39552238805970147,Team A,Team B,34.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0339,97,6,-0.5489370415362351,-0.005659144758105516,0.08247422680412371,0.23711340206185566,0.10309278350515463,0.12371134020618557,0.5463917525773195,Team A,Team B,23.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0340,88,5,-0.21267125718958851,-0.0024167188316998696,0.10227272727272728,0.22727272727272727,0.125,0.13636363636363635,0.5113636363636364,Team A,Team B,21.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0341,64,5,0.06480198177773239,0.0010125309652770685,0.078125,0.234375,0.15625,0.140625,0.46875,Team A,Team B,15.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0342,49,6,0.04889895587724269,0.000997937875045769,0.10204081632653061,0.16326530612244897,0.16326530612244897,0.10204081632653061,0.5102040816326531,Team A,Team B,11.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0343,31,5,-0.10777619890790074,-0.0034766515776742174,0.03225806451612903,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.1935483870967742,Team A,Team B,7.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0344,19,4,-0.05105177742804451,-0.002686935654107606,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.0,Team A,Team B,4.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0345,25,4,0.17500386894264353,0.007000154757705741,0.12,0.24,0.0,0.16,0.0,Team A,Team B,8.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0346,25,4,0.17500386894264353,0.007000154757705741,0.12,0.24,0.0,0.16,0.0,Team A,Team B,8.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0348,59,5,0.3753584886115954,0.006362008281552464,0.0847457627118644,0.2033898305084746,0.05084745762711865,0.0847457627118644,0.0,Team B,Team A,20.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0349,44,5,0.3258873808636222,0.00740653138326414,0.13636363636363635,0.25,0.06818181818181818,0.06818181818181818,0.0,Team B,Team A,15.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0350,37,5,0.33386023101141316,0.00902324948679495,0.05405405405405406,0.32432432432432434,0.05405405405405406,0.16216216216216217,0.0,Team B,Team A,13.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0351,29,5,0.1481332506450086,0.005108043125689952,0.10344827586206896,0.3448275862068966,0.0,0.10344827586206896,0.0,Team B,Team A,9.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0352,29,5,0.1481332506450086,0.005108043125689952,0.10344827586206896,0.3448275862068966,0.0,0.10344827586206896,0.0,Team B,Team A,9.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0353,18,5,0.1349922742470278,0.007499570791501545,0.0,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,Team B,Team A,5.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0354,4,2,0.008682865906733617,0.002170716476683404,0.0,0.75,0.0,0.0,0.0,Team A,Team B,2.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0355,3,2,0.02556443294427191,0.008521477648090636,0.0,0.6666666666666666,0.0,0.0,0.0,Team A,Team B,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0356,4,3,0.09422601394496172,0.02355650348624043,0.25,0.5,0.0,0.0,0.0,Team B,Team A,7.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0357,30,5,0.0872338246198257,0.0029077941539941902,0.06666666666666667,0.2,0.0,0.13333333333333333,0.4,Team A,Team B,11.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0358,17,5,-0.19246697849371586,-0.01132158697021858,0.0,0.17647058823529413,0.0,0.058823529411764705,0.6470588235294118,Team A,Team B,7.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0359,17,5,-0.19246697849371586,-0.01132158697021858,0.0,0.17647058823529413,0.0,0.058823529411764705,0.6470588235294118,Team A,Team B,7.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0360,8,4,-0.08594132492756185,-0.01074266561594523,0.0,0.0,0.0,0.125,0.5,Team A,Team B,3.0,1,1
2025-10-24.Team.B.@.Team.A__pos_0361,14,5,-0.19541708685507497,-0.01395836334679107,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,Team A,Team B,4.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0362,6,4,0.020066258063260567,0.0033443763438767613,0.0,0.0,0.0,0.0,0.0,Team A,Team B,1.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0363,17,5,0.05006392381018837,0.002944936694716963,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0,Team A,Team B,4.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0364,17,5,0.05006392381018837,0.002944936694716963,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0,Team A,Team B,4.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0365,48,7,0.6992375044217951,0.014567448008787398,0.125,0.20833333333333334,0.08333333333333333,0.1875,0.0,Team B,Team A,16.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0366,30,5,-0.10814935075599408,-0.003604978358533136,0.06666666666666667,0.26666666666666666,0.1,0.16666666666666666,0.0,Team B,Team A,8.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0367,27,6,0.3960723763888623,0.014669347273661567,0.07407407407407407,0.25925925925925924,0.14814814814814814,0.14814814814814814,0.0,Team B,Team A,6.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0368,20,4,0.10385004034772288,0.0051925020173861445,0.1,0.3,0.15,0.0,0.0,Team B,Team A,5.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0369,13,5,0.0025500109273933202,0.0001961546867225631,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,Team A,Team B,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0371,34,5,-0.16567847064604385,-0.004872896195471878,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.0,Team A,Team B,8.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0372,34,5,-0.16567847064604385,-0.004872896195471878,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.0,Team A,Team B,8.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0373,21,5,-0.11353446980282234,-0.005406403323943921,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.14285714285714285,0.0,Team A,Team B,5.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0374,11,5,-0.08262648182603094,-0.007511498347820994,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,Team A,Team B,2.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0375,6,4,-0.012255872135681134,-0.002042645355946856,0.0,0.0,0.0,0.0,0.0,Team A,Team B,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0376,4,1,0.12428671902588517,0.031071679756471293,0.0,0.25,0.0,0.5,0.0,Team A,Team B,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0378,22,4,0.27253500325922,0.012387954693600907,0.13636363636363635,0.3181818181818182,0.0,0.22727272727272727,0.0,Team B,Team A,9.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0379,20,4,-0.0738403173104823,-0.003692015865524115,0.15,0.2,0.0,0.1,0.0,Team B,Team A,7.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0380,9,4,0.09344442551569573,0.010382713946188414,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,Team B,Team A,3.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0381,37,9,-0.06916381108019282,-0.0018692921913565626,0.02702702702702703,0.2972972972972973,0.02702702702702703,0.10810810810810811,0.7837837837837838,Team A,Team B,14.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0382,36,8,-0.13164919337854092,-0.0036569220382928033,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.7777777777777778,Team A,Team B,13.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0383,23,4,-0.06780300496273639,-0.002947956737510278,0.08695652173913043,0.21739130434782608,0.043478260869565216,0.08695652173913043,1.0,Team A,Team B,10.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0384,26,4,-0.11576647236009485,-0.004452556629234417,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.8461538461538461,Team A,Team B,9.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0385,9,3,0.02382561939685085,0.0026472910440945388,0.0,0.0,0.0,0.0,0.0,Team A,Team B,2.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0386,55,6,-0.18392024757816175,-0.0033440045014211228,0.10909090909090909,0.16363636363636364,0.0,0.07272727272727272,0.7090909090909091,Team A,Team B,15.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0387,57,5,-0.3639239190112224,-0.006384630158091621,0.03508771929824561,0.17543859649122806,0.0,0.07017543859649122,0.6842105263157895,Team A,Team B,14.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0388,41,5,-0.21206796775193654,-0.005172389457364306,0.12195121951219512,0.1951219512195122,0.0,0.0975609756097561,0.7560975609756098,Team A,Team B,11.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0389,37,5,-0.08831538026582353,-0.0023869021693465817,0.10810810810810811,0.1891891891891892,0.0,0.10810810810810811,0.8108108108108109,Team A,Team B,10.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0390,26,5,0.0737694992241738,0.0028372884316989924,0.07692307692307693,0.19230769230769232,0.0,0.11538461538461539,0.7307692307692307,Team A,Team B,7.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0391,24,5,0.0024062168824218744,0.0001002590367675781,0.041666666666666664,0.16666666666666666,0.0,0.041666666666666664,0.6666666666666666,Team A,Team B,5.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0392,11,5,-0.015987524192032976,-0.001453411290184816,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,Team A,Team B,2.0,1,0
2025-10-24.Team.B.@.Team.A__pos_0394,9,4,0.04054844505932326,0.004505382784369251,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.0,Team A,Team B,2.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0395,26,5,-0.14764918163964225,-0.005678814678447779,0.0,0.15384615384615385,0.0,0.038461538461538464,0.0,Team A,Team B,6.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0396,18,5,-0.24888542217524834,-0.013826967898624908,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.0,Team A,Team B,5.0,0,0
2025-10-24.Team.B.@.Team.A__pos_0397,7,3,0.049856500920333224,0.0071223572743333175,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,Team B,Team A,6.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0000,64,5,-0.08071231493634579,-0.001261129920880403,0.09375,0.375,0.03125,0.171875,0.625,Team D,Team E,19.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0001,37,5,0.1303118023254719,0.0035219406033911325,0.13513513513513514,0.1891891891891892,0.05405405405405406,0.08108108108108109,0.6756756756756757,Team D,Team E,10.0,1,0
2025-10-24.Team.E.@.Team.D__pos_0002,37,5,0.1303118023254719,0.0035219406033911325,0.13513513513513514,0.1891891891891892,0.05405405405405406,0.08108108108108109,0.6756756756756757,Team D,Team E,10.0,1,0
2025-10-24.Team.E.@.Team.D__pos_0003,31,5,-0.12474382187430955,-0.004023994254009985,0.12903225806451613,0.25806451612903225,0.06451612903225806,0.06451612903225806,0.8064516129032258,Team D,Team E,8.0,1,0
2025-10-24.Team.E.@.Team.D__pos_0004,23,5,0.24000526979041586,0.010435011730018082,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.17391304347826086,1.0,Team D,Team E,5.0,1,0
2025-10-24.Team.E.@.Team.D__pos_0005,20,5,-0.10128085108354967,-0.005064042554177484,0.0,0.3,0.05,0.1,0.0,Team D,Team E,6.0,1,0
2025-10-24.Team.E.@.Team.D__pos_0006,13,5,0.16651098295085498,0.012808537150065767,0.38461538461538464,0.0,0.0,0.38461538461538464,0.0,Team E,Team D,4.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0007,9,4,0.0626735665654014,0.006963729618377934,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,Team E,Team D,3.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0008,9,4,0.001654518971381136,0.00018383544126457065,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,Team E,Team D,3.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0009,7,4,-0.001957181250296647,-0.00027959732147094955,0.2857142857142857,0.0,0.0,0.0,0.0,Team E,Team D,1.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0010,18,5,-0.10915713835582258,-0.006064285464212366,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.1111111111111111,1.0,Team E,Team D,6.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0011,18,5,-0.10915713835582258,-0.006064285464212366,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.1111111111111111,1.0,Team E,Team D,6.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0012,12,4,0.08352530916594142,0.0069604424304951186,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,Team E,Team D,4.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0013,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team E,Team D,2.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0014,16,5,-0.008664544703884447,-0.0005415340439927779,0.0625,0.0625,0.0625,0.0625,0.0,Team E,Team D,8.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0015,15,5,-0.10752930930765714,-0.007168620620510476,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,Team E,Team D,7.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0016,12,5,-0.09529391001624427,-0.007941159168020356,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,Team E,Team D,6.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0017,10,4,-0.2682278937886466,-0.026822789378864658,0.3,0.1,0.0,0.3,0.0,Team D,Team E,6.0,0,0
2025-10-24.Team.E.@.Team.D__pos_0018,82,10,-0.025116345452367683,-0.0003062968957605815,0.06097560975609756,0.23170731707317074,0.012195121951219513,0.10975609756097561,0.45121951219512196,Team D,Team E,26.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0019,76,10,0.379549362805425,0.004994070563229276,0.039473684210526314,0.2236842105263158,0.013157894736842105,0.09210526315789473,0.5,Team D,Team E,23.0,1,1
2025-10-24.Team.E.@.Team.D__pos_0020,64,10,0.15073322766427627,0.0023552066822543167,0.03125,0.171875,0.015625,0.0625,0.53125,Team D,Team E,21.0,1,1
