game_id,date,away_team,home_team,possessing_team,forechecking_team,start_event_idx,end_event_idx,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,start_period_label,end_period_label,start_clock,end_clock,start_event,end_event,start_x,start_y,end_x,end_y,outcome,turnover_in_dzone,forced_dump_out,controlled_exit_allowed,stoppage,timeout,exit_lane,start_is_5v5,home_goals_start,away_goals_start,score_diff_possessing_start,score_diff_forechecking_start,forechecking_score_state,episode_id,n_frames,mean_pressure_at_carrier,peak_pressure_at_carrier,mean_gradient_mag,mean_funnel_to_boards,mean_corridor_middle,mean_corridor_strong_boards,mean_corridor_weak_boards,mean_corridor_behind_net,mean_open_corridor_cost,mean_compactness_area,mean_nearest_defender_distance,mean_defenders_near_carrier,mean_local_pressure,mean_pinchers,mean_d_pinch_support,mean_f1_distance,mean_f2_distance,mean_f3_distance,mean_f1_pressure_contrib,mean_f2_pressure_contrib,mean_f3_pressure_contrib,mean_f1_share_pressure,mean_f2_share_pressure,mean_f3_share_pressure,share_time_high_pressure,corridor_closure_rate_3s,cluster_id
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,686,688,1334.0,1341.0,7.0,2,2,17:46,17:39,Puck Recovery,Play,-82.0,-6.5,-21.0,38.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0068,11.0,0.6961179398731602,1.2230874647415753,0.0448739852648416,0.1806511443049668,0.301226461516436,0.3422706331087945,0.29603625974894265,0.6275034373365694,0.18364275093866772,44.54545454545455,9.448307039540357,1.2727272727272727,0.4300005002857588,0.18181818181818182,0.0,9.448307039540357,22.35330552850256,28.2629596355412,0.4757112949562886,0.18366422773425783,0.10104164725218769,0.6978630148464805,0.26121210641220594,0.11254341653861218,0.09090909090909091,0.09347329915699562,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,696,700,1352.0,1357.0,5.0,2,2,17:28,17:23,Puck Recovery,Dump In/Out,53.0,-39.5,-12.0,-4.5,forced_dump_out,0,1,0,0,0,middle,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0070,8.0,1.2985717369055307,2.022358517322376,0.04665571972859936,-0.04050246998863721,0.6057375053978603,0.7602136335694092,0.4235937101883157,0.3627624522144182,0.29857155278010594,312.375,7.974907299165046,2.5,0.4634456710766321,0.25,0.0,7.974907299165046,13.938923770009996,11.71672119281993,0.5447640049511948,0.4423237310560168,0.3991762892653136,0.49904790499508395,0.3078736374061931,0.2574379434649639,0.75,-0.1293391689470949,0
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,713,715,1379.0,1380.0,1.0,2,2,17:01,17:00,Faceoff Win,Dump In/Out,-69.0,-21.5,-71.0,-13.5,forced_dump_out,0,1,0,0,0,boards_negative,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0073,1.0,0.5659108140407653,0.5659108140407653,0.044097589633180126,0.7386435203949157,0.59914590054208,1.5128114343946586,0.20112877796586356,0.3759354407588848,0.20112877796586356,735.0,23.046484157024903,0.0,0.0,1.0,1.0,23.046484157024903,27.686483724012344,29.050833809032056,0.23611102645416115,0.16950463524135093,0.08937673131452216,0.4769993029961065,0.342438869031094,0.1805618279727995,0.0,0.0,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,722,725,1393.0,1396.0,3.0,2,2,16:47,16:44,Puck Recovery,Play,-49.0,40.5,-20.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0074,5.0,0.08869013928371668,0.2807890613933458,0.007126969482841719,-0.4309135759309563,0.09546397760300647,0.08684665756364573,0.07452622532001751,0.14665117410699297,0.05377560911806979,0.0,34.63420122058719,0.0,0.0,0.6,0.0,34.63420122058719,50.37461958055685,64.41349480052988,0.06460087707376025,0.02290702557946651,0.000950520047249654,0.8314505168735261,0.15964173220085037,0.008907750925623494,0.0,0.08497336815688071,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,732,733,1407.0,1410.0,3.0,2,2,16:33,16:30,Puck Recovery,Play,60.0,-14.5,-8.0,-4.5,controlled_exit_allowed,0,0,1,0,0,middle,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0075,5.0,0.6046708382058666,0.6809699895398227,0.0265521997946015,-0.7701373061133149,0.40828770752346843,0.36393905890787176,0.38500161422167467,0.5854495861408114,0.2829890373197347,58.8,13.441922728795333,0.8,0.3179944140155507,0.8,0.2,13.441922728795333,21.648711760516193,35.491133265793586,0.35812655899868406,0.18278303032960636,0.05755265489441062,0.5889609701232106,0.3083288772994693,0.10271015257732011,0.0,-0.015574583333771009,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,745,747,1425.0,1429.0,4.0,2,2,16:15,16:11,Puck Recovery,Takeaway,41.0,40.5,96.0,-25.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0077,6.0,0.5040475589242993,0.7576097814437699,0.018952495690223913,0.1588606394144797,0.3131459954628864,0.3704807856444421,0.3679658592187239,0.3938540966575479,0.24235918498825557,0.0,13.696075843370508,1.1666666666666667,0.23261796949467314,0.3333333333333333,0.0,13.696075843370508,26.07881257125895,43.32803018325049,0.35564318088325025,0.13607548271663164,0.018493342986626166,0.7067288404229096,0.26122478695792495,0.048069558928748105,0.0,-0.08213392871091273,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,756,759,1445.0,1446.0,1.0,2,2,15:55,15:54,Takeaway,Faceoff Win,86.0,-6.5,69.0,-21.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0078,2.0,1.2618771048722996,1.4032615076970618,0.031024411932732886,0.8707069309493435,0.6087939754022713,0.8576503294822431,0.4056441582382359,1.2197371956455876,0.4056441582382359,269.5,7.797808033872371,3.0,0.4439663679268887,0.0,0.0,7.797808033872371,10.991300275435322,14.127427371085645,0.5076871243348164,0.41510724238688157,0.3370147369795747,0.40470741738103344,0.3298081289556323,0.2654844536633343,1.0,-0.03473213188983409,0
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,768,775,1456.0,1468.0,12.0,2,2,15:44,15:32,Puck Recovery,Dump In/Out,64.0,4.5,73.0,41.5,forced_dump_out,0,1,0,0,0,boards_positive,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0079,18.0,1.0847885348358315,1.643771691989773,0.038449943070981124,-0.0013376740920424649,0.7333099314426206,0.7006944683844236,0.7014809174787886,0.31676666619313903,0.2736160504410766,411.05555555555554,8.497780821350522,1.9444444444444444,0.47267356874654776,0.4444444444444444,0.05555555555555555,8.497780821350522,16.629982257980892,24.729346002005876,0.5070176664617345,0.2873545757685493,0.1508496372642527,0.5452551287700445,0.30110561203741937,0.15363925919253615,0.5555555555555556,0.022748268847640352,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,773,775,1465.0,1468.0,3.0,2,2,15:35,15:32,Puck Recovery,Dump In/Out,97.0,-6.5,73.0,41.5,forced_dump_out,0,1,0,0,0,boards_positive,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0080,5.0,0.8556223069328173,1.0072554622095076,0.04016094535637851,0.04062277135114758,0.6009964118172783,0.5067051165846004,0.6190352383636006,0.28191283839061754,0.27482704197905095,264.6,9.207253478210644,1.8,0.45902570212022165,0.0,0.0,9.207253478210644,18.297404236433454,28.517809306042455,0.4658341852609441,0.25205696478128997,0.09618599833321968,0.5754597808691022,0.30539808944505153,0.11914212968584623,0.2,0.019690299991182558,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,783,784,1479.0,1481.0,2.0,2,2,15:21,15:19,Puck Recovery,Play,28.0,-2.5,18.0,39.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0081,4.0,0.7096803024181839,1.4305607554771884,0.035895314640352255,-0.87481914367491,0.6663004017513363,0.34395347523621683,0.846276029951615,0.11175578815245982,0.11175578815245982,539.0,20.82235891765486,1.25,0.23092409704793518,0.0,0.0,20.82235891765486,27.637671006731523,30.147935788626288,0.2845441311704846,0.1896631022214227,0.14170901139358827,0.5342895950642091,0.2607859979190129,0.20492440701677797,0.5,-0.12101686471943479,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,785,798,1483.0,1511.0,28.0,2,2,15:17,14:49,Puck Recovery,Puck Recovery,-30.0,30.5,-90.0,-34.5,timeout,0,0,0,0,1,boards_negative,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0082,43.0,0.6399867798891612,2.0183194253739027,0.03112869852011642,0.0312946972847268,0.6359920452649162,0.6649257555329111,0.433980828024009,0.24351331817061841,0.1410450735890897,262.09302325581393,16.109982188451447,1.0465116279069768,0.2820579281025795,0.18604651162790697,0.046511627906976744,16.109982188451447,26.481871345475405,36.36065336522198,0.3423972616507315,0.15381430086927123,0.08117884959247543,0.62477923080164,0.26090987976970587,0.1228842061358032,0.2558139534883721,-0.011412861883303767,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,792,799,1500.0,1514.0,14.0,2,2,15:00,14:46,Puck Recovery,Dump In/Out,-84.0,-38.5,-87.0,-32.5,forced_dump_out,0,1,0,0,0,boards_negative,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0083,20.0,0.8477705772556217,1.9866128499965918,0.039632575028287084,-0.2877010844173847,0.9962142767094851,0.7649817785068387,0.6540331726055211,0.1300532259013045,0.1300532259013045,428.75,12.774423436591139,1.55,0.3711897695232162,0.1,0.0,12.774423436591139,24.522242617278742,28.473738465220205,0.42186898770938486,0.19551313910335247,0.13537865162545704,0.6400257496042154,0.2580259661903626,0.13593104560722927,0.4,-0.010198268159204247,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,802,804,1519.0,1522.0,3.0,2,2,14:41,14:38,Puck Recovery,Zone Entry,-59.0,15.5,24.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0085,5.0,0.783678784316824,2.0518268188689697,0.03562798050936134,-0.2655445658830795,0.8854315560252951,0.6615709608621323,0.7292363238184678,0.1131779960227481,0.1131779960227481,715.4,15.848502403059332,1.6,0.1788714410379988,0.0,0.0,15.848502403059332,24.221031125367205,36.48058748351516,0.33347105658759907,0.2093445826516803,0.10028490512086316,0.6250697882588977,0.2812886311882029,0.09364158055289937,0.4,0.13278319552506018,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,808,811,1534.0,1540.0,6.0,2,2,14:26,14:20,Puck Recovery,Zone Entry,-49.0,-19.5,24.0,0.5,controlled_exit_allowed,0,0,1,0,0,middle,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0087,9.0,1.021431697731041,1.9874672784013598,0.04256297795742334,-0.12079686506761605,1.3254684941006767,0.9048599370625985,0.7167545333512236,0.13908262572056942,0.13908262572056942,653.3333333333334,11.621337833022464,1.7777777777777777,0.3132064653789417,0.0,0.0,11.621337833022464,19.540193953357175,24.45075540346801,0.43051954735528825,0.24199992825666072,0.17049312464209004,0.5225366448490768,0.28899590338827896,0.18846745176264418,0.3333333333333333,0.017109019985410825,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,826,829,1568.0,1571.0,3.0,2,2,13:52,13:49,Puck Recovery,Puck Recovery,76.0,4.5,31.0,39.5,turnover_in_dzone,1,0,0,0,0,boards_positive,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0089,5.0,0.9059395333071028,1.4586513379888366,0.02476936990949866,-0.32798327223668505,0.6883816728532007,0.5742118539260245,0.6256454967571545,0.7335436408159993,0.5195924918837378,225.4,11.310457617412737,1.4,0.3283021841209922,0.0,0.0,11.310457617412737,20.18647992717855,25.72351714221899,0.43797361801909424,0.2301539677078972,0.15980364273503384,0.5469784093927222,0.27533202176578725,0.17768956884149048,0.4,0.2116284128275465,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,830,833,1574.0,1577.0,3.0,2,2,13:46,13:43,Puck Recovery,Dump In/Out,96.0,22.5,85.0,-32.5,forced_dump_out,0,1,0,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0090,5.0,0.34594904858463127,0.6995744031699421,0.019225069057673468,-0.5184934717011423,0.34623924075807644,0.22024922305595043,0.4332615900242014,0.3698545577548036,0.18039087804992734,9.8,21.37275576109048,0.6,0.12394140178090603,0.0,0.0,21.37275576109048,29.814284769636323,39.93294544423627,0.23864609632404427,0.09821783987718538,0.022712780958504066,0.6282741306381094,0.309951345620146,0.1544363093543616,0.0,-0.13852410908021368,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,839,841,1586.0,1587.0,1.0,2,2,13:34,13:33,Puck Recovery,Play,40.0,-40.5,17.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0091,2.0,0.5478898839717508,0.7975221943466124,0.04172699666050945,0.8451187337824226,0.37642488586882994,1.017907610589708,0.1366867675777439,0.17716314520354334,0.12433897316662476,588.0,21.844461485126587,0.5,0.0,1.5,0.5,21.844461485126587,24.01519939865706,28.145512647230632,0.1869208385901048,0.15369507656140294,0.11325077495313379,0.4253006113285642,0.34744516022572247,0.22725422844571333,0.0,-0.14501704195117218,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,850,852,1599.0,1601.0,2.0,2,2,13:21,13:19,Takeaway,Puck Recovery,-99.0,-19.5,-91.0,-34.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0092,1.0,0.41859383411218243,0.41859383411218243,0.02486175815477204,-0.9475595581379865,0.3557504204529511,0.12716455523684744,0.5262562629518892,0.49614349458493806,0.12716455523684744,0.0,13.59752308326777,1.0,0.3465852127369992,0.0,0.0,13.59752308326777,30.914571483363638,59.63989956396641,0.3465852127369992,0.07119228357326948,0.0008163378019137034,0.8279749592396408,0.17007485006143228,0.0019501906989268414,0.0,0.0,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,853,855,1605.0,1606.0,1.0,2,2,13:15,13:14,Takeaway,Puck Recovery,-86.0,37.5,-99.0,1.5,turnover_in_dzone,1,0,0,0,0,middle,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0093,2.0,0.33379451782627334,0.6450713737158613,0.024661854722291224,0.02544953519728793,0.130374726501713,0.32800537198772234,0.10625737853672833,0.3648540223378848,0.07275523528860527,98.0,27.65236136059776,1.0,0.14847415528932262,0.0,0.0,27.65236136059776,32.5235156217582,47.72618535982108,0.157280052567571,0.15685614383177102,0.03931664285386276,0.6212332544091482,0.34829210010520306,0.06094929097129771,0.0,0.2072695777687135,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,857,859,1608.0,1613.0,5.0,2,2,13:12,13:07,Puck Recovery,Incomplete Play,-70.0,-2.5,35.0,40.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0094,8.0,0.8622006597597599,1.1450606846410651,0.030157345380300935,-0.5584501681819616,0.5628609043373908,0.5675458838222784,0.4639409227053415,0.6167583326532947,0.3024857781946014,55.125,10.03854604533003,1.875,0.3762819559967311,0.25,0.0,10.03854604533003,18.651946710947445,25.940013617776987,0.44625048248590304,0.24665069947400664,0.13245008371918562,0.5515612689669659,0.29134171900302047,0.15709701203001364,0.25,-0.025521679871823397,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,861,862,1613.0,1614.0,1.0,2,2,13:07,13:06,Takeaway,Dump In/Out,42.0,38.5,50.0,40.5,forced_dump_out,0,1,0,0,0,boards_positive,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0095,2.0,0.8373258560821994,0.937873538416442,0.038723513667673924,0.13007189825454352,0.5700896654452252,0.596800636229703,0.6392209259659314,0.18836699921961408,0.18836699921961408,416.5,12.11287281287617,1.5,0.3843253894512447,1.0,0.5,12.11287281287617,19.800471255114864,23.62072238232043,0.3843253894512447,0.21714342801384795,0.1560770031935153,0.5128321614462328,0.2840697896443363,0.203098048909431,0.0,0.053392332283002074,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,865,868,1616.0,1626.0,10.0,2,2,13:04,12:54,Takeaway,Puck Recovery,69.0,40.5,26.0,-36.5,turnover_in_dzone,1,0,0,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0096,9.0,0.5713241587368891,1.6260679519871486,0.0272691898327968,0.0029461672120013604,0.3894567031167868,0.49253729885889247,0.3437812711246558,0.2109402043898382,0.1565697721815345,141.55555555555554,20.329379297425422,0.8888888888888888,0.18420907069897816,0.7777777777777778,0.0,20.329379297425422,25.154285074905673,30.64453809228385,0.2919162915138508,0.19211511303342907,0.1141813750668711,0.537568436766032,0.3586559440446609,0.15566342878396078,0.2222222222222222,0.009215869194963958,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,874,875,1633.0,1635.0,2.0,2,2,12:47,12:45,Puck Recovery,Dump In/Out,66.0,0.5,36.0,-1.5,forced_dump_out,0,1,0,0,0,middle,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0097,3.0,0.5676987670613667,0.70303559452906,0.018795983903566776,0.14694008882578183,0.22021631013061604,0.3290268881462171,0.22981586034059398,0.5903095767308236,0.21807304941114922,0.0,13.350524076314334,0.6666666666666666,0.29667267572584405,0.0,0.0,13.350524076314334,23.03193094199347,33.45006989148493,0.3652906355953916,0.16456588579805784,0.05676336850187584,0.6279313100396756,0.31230897491939374,0.08963957256139596,0.0,0.0006903161191535005,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,887,890,1650.0,1658.0,8.0,2,2,12:30,12:22,Puck Recovery,Zone Entry,78.0,-24.5,-25.0,-1.5,controlled_exit_allowed,0,0,1,0,0,middle,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0098,12.0,0.6763540125491901,1.2053711296370246,0.031038069838587617,0.4562577184859466,0.37052912119010223,0.5382882046396783,0.30884760214854523,0.5006061846637572,0.21741021276201844,61.25,11.34237916949777,1.25,0.3874939350269513,0.0,0.0,11.34237916949777,23.518974782516718,29.48198183989432,0.4410093443581156,0.1865250144419354,0.07513784291956793,0.6569576314617148,0.2703920980013559,0.1245433209204502,0.08333333333333333,0.12033071851361679,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,896,902,1668.0,1676.0,8.0,2,2,12:12,12:04,Puck Recovery,Play,74.0,-28.5,18.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0100,8.0,0.2093562017733612,0.5870322334514567,0.016444969279280623,-0.17857939155078228,0.4444337907154461,0.3713234631260478,0.3902525923599673,0.052218401024704535,0.052218401024704535,30.625,31.6867985027715,0.25,0.0625714777498104,0.75,0.0,31.6867985027715,43.71009125636879,48.39156409858757,0.12761043520609874,0.05343007818187459,0.03181833942774353,0.7108881369294615,0.19687647599362607,0.10541187094504283,0.0,-0.017956279031183707,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,900,902,1673.0,1676.0,3.0,2,2,12:07,12:04,Puck Recovery,Play,25.0,-38.5,18.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0101,5.0,0.46635828807937096,0.7483789453658796,0.03401578974624132,0.2227702315914522,0.5159247597308518,0.5728571463064098,0.37201980593060585,0.1578272241837566,0.11190028054078816,58.8,19.23465191597039,0.6,0.18747577837943363,1.2,0.0,19.23465191597039,25.988048625567284,34.49390322184233,0.26456207731820963,0.14309841305125162,0.0561064955208556,0.5531504868904694,0.3049926937131241,0.14185681939640654,0.0,-0.06616544176319489,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,907,911,1686.0,1693.0,7.0,2,2,11:54,11:47,Faceoff Win,Zone Entry,-69.0,-21.5,25.0,23.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0103,8.0,0.7224937068264456,1.3551079886188735,0.030101649239107926,-0.5691386415513306,0.46443081194606584,0.3891583656616412,0.4657429841452069,0.2400452650359145,0.20154884354623803,140.875,13.491768669408886,1.25,0.35773955796467016,0.25,0.0,13.491768669408886,23.388743324277524,30.437583633531222,0.40196125654311143,0.20280879626378992,0.11475700076815443,0.6093306234968049,0.27697814073600396,0.12993284087678986,0.25,-0.09007698211933511,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,922,924,1709.0,1712.0,3.0,2,2,11:31,11:28,Puck Recovery,Play,53.0,39.5,17.0,-4.5,controlled_exit_allowed,0,0,1,0,0,middle,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0104,5.0,0.3745589771314927,0.7385759598569798,0.025592830617992217,0.09803558770830378,0.29240701800349655,0.42508962449565085,0.26154065018034867,0.20521336864970277,0.13413480236579214,58.8,19.59945545545507,0.4,0.14645339216726164,0.2,0.0,19.59945545545507,31.48834654804599,36.7645502830797,0.23456150133840925,0.0823394908801218,0.03964702946802258,0.6589209314341262,0.21970558945046786,0.12137347911540601,0.0,0.091318130871186,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,927,928,1716.0,1717.0,1.0,2,2,11:24,11:23,Puck Recovery,Dump In/Out,-71.0,-5.5,-72.0,-10.5,forced_dump_out,0,1,0,0,0,middle,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0105,2.0,0.3675104250737592,0.5457038385860706,0.024504687756740688,0.029637998556966708,0.5986549531895722,0.6695112299203814,0.46860044458304073,0.2668690554317015,0.2668690554317015,49.0,23.765075576097086,1.0,0.0,0.0,0.0,23.765075576097086,25.923147175173355,32.74386592239869,0.1703509186541563,0.13940861833039533,0.05775088808920753,0.44403898858039875,0.36104778970063467,0.1949132217189666,0.0,-0.46150518432695936,2
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,933,934,1723.0,1724.0,1.0,2,2,11:17,11:16,Puck Recovery,Dump In/Out,-43.0,-29.5,-38.0,-39.5,forced_dump_out,0,1,0,0,0,boards_negative,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0106,2.0,0.21792092599735163,0.2784546257193133,0.02072534296261624,0.07957781129850425,0.5744400027226392,0.5757788139988852,0.22369963223530526,0.04521722260847602,0.04521722260847602,147.0,23.26570286778942,0.0,0.0,2.0,0.0,23.26570286778942,35.168146839864946,38.68816213003663,0.1599826060183302,0.04449209184515871,0.026892456267725403,0.7495366686290501,0.20217457301713218,0.09657751670763562,0.0,0.04052447187698526,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,944,947,1740.0,1744.0,4.0,2,2,11:00,10:56,Puck Recovery,Zone Entry,33.0,40.5,-25.0,-40.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0107,6.0,0.3404883211998467,0.767783614469081,0.018112066278302596,0.05404582864276527,0.42207803650306347,0.44407896737122604,0.24425391711618208,0.17315601958953175,0.10299851846744575,24.5,22.214846495425494,0.5,0.11697927015368752,0.5,0.0,22.214846495425494,33.16858751655745,41.54295750809702,0.1980112816862498,0.10892952608221095,0.03354751343138595,0.6806430682702912,0.22599570558470114,0.0933612261450076,0.0,-0.04861716145604611,1
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,969,970,1789.0,1790.0,1.0,2,2,10:11,10:10,Puck Recovery,Play,-48.0,2.5,-23.0,18.5,controlled_exit_allowed,0,0,1,0,0,boards_positive,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0109,2.0,0.8688518985241851,1.0436408268626483,0.023903797728882754,-0.6690844230998023,0.47133836688048736,0.38068405219544277,0.32818966977837016,0.7766995499435213,0.29927338711557194,24.5,7.331521417548066,1.5,0.508590104497163,0.0,0.0,7.331521417548066,17.142829958030827,38.29492668897754,0.5215273374608924,0.2949089800485193,0.03133992899012256,0.6400164548534301,0.3249503877550667,0.03503315739150318,0.5,-0.3506209879736085,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,974,978,1802.0,1807.0,5.0,2,2,09:58,09:53,Faceoff Win,Puck Recovery,69.0,22.5,98.0,-5.5,turnover_in_dzone,1,0,0,0,0,middle,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0111,5.0,0.9663775615165129,1.193769929802289,0.05615657543118637,-0.11253771348226674,0.49943909255913815,0.399533960822635,0.4090152460107427,1.058024603481171,0.3085106842391711,49.0,5.591949212959236,1.8,0.4779221397655745,0.0,0.0,5.591949212959236,14.763276286411179,28.93137302517447,0.5752377931251516,0.345093189470405,0.1141950927401102,0.5966284401258405,0.3641826623515657,0.09797224380648435,0.6,-0.10566265481826739,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team F,Team L,984,986,1818.0,1821.0,3.0,2,2,09:42,09:39,Puck Recovery,Dump In/Out,98.0,3.5,48.0,-37.5,forced_dump_out,0,1,0,0,0,boards_negative,1,1,3,2,-2,trailing,2025-10-17.Team.F.@.Team.L__0112,6.0,0.9794275020513918,1.441587086061459,0.04349147039315485,0.6635880865253397,0.5566338607771618,0.8087885797911015,0.3378718646612322,0.45295694225608657,0.293332436331684,179.66666666666666,6.277315708083983,1.8333333333333333,0.5421443881025166,0.5,0.3333333333333333,6.277315708083983,17.043207900085104,29.835855446193477,0.5634321962826815,0.27597347613585926,0.14124059526836077,0.6201558882066356,0.2925970211892726,0.13087063590613768,0.3333333333333333,0.036650259835306356,3
2025-10-17.Team.F.@.Team.L,2025-10-17,Team F,Team L,Team L,Team F,999,1003,1844.0,1851.0,7.0,2,2,09:16,09:09,Puck Recovery,Zone Entry,-30.0,-1.5,25.0,-39.5,controlled_exit_allowed,0,0,1,0,0,boards_negative,1,1,3,-2,2,leading,2025-10-17.Team.F.@.Team.L__0114,11.0,0.5622381661238006,1.2149625752240782,0.021638037503536555,-0.00717099125717412,0.35392357788420603,0.47004924641149853,0.23439485617874228,0.21703860610138845,0.1313332396761514,22.272727272727273,16.778482574446066,1.0909090909090908,0.23387900979512352,0.45454545454545453,0.0,16.778482574446066,21.09345772614689,30.264428765929864,0.3034105262713456,0.21687725945874992,0.10190449846473412,0.6225174722334451,0.3293561927655734,0.14851275881774292,0.09090909090909091,-0.053242301896565015,2
