Image Id,Period,Game Clock,Player or Puck,Team,Player Id,Player Jersey Number,Rink Location X (Feet),Rink Location Y (Feet),Rink Location Z (Feet),Goal Score
2025-11-28 Team J @ Team K_335703,OT,4:55,Player,Away,10464,88,73.905,-4.675,1,
2025-11-28 Team J @ Team K_335703,OT,4:55,Puck,n/a,n/a,n/a,81.754,9.037,0.02,
2025-11-28 Team J @ Team K_335704,OT,4:55,Player,Home,10462,76,77.397,-1.771,1,
2025-11-28 Team J @ Team K_335704,OT,4:55,Player,Home,10463,62,86.608,24.820,1,
2025-11-28 Team J @ Team K_335704,OT,4:55,Player,Home,10467,Go,85.999,-1.817,1,
2025-11-28 Team J @ Team K_335704,OT,4:55,Player,Home,11117,38,84.684,5.493,1,
2025-11-28 Team J @ Team K_335704,OT,4:55,Player,Away,10464,88,74.327,-4.369,1,
2025-11-28 Team J @ Team K_335704,OT,4:55,Puck,n/a,n/a,n/a,81.771,9.286,0.02,
2025-11-28 Team J @ Team K_335705,OT,4:54,Player,Home,10462,76,77.246,-1.007,1,
2025-11-28 Team J @ Team K_335705,OT,4:54,Player,Home,10463,62,87.094,24.540,1,
2025-11-28 Team J @ Team K_335705,OT,4:54,Player,Home,10467,Go,85.981,-1.853,1,
2025-11-28 Team J @ Team K_335705,OT,4:54,Player,Home,11117,38,84.688,5.826,1,
2025-11-28 Team J @ Team K_335705,OT,4:54,Player,Away,10464,88,74.737,-3.997,1,
2025-11-28 Team J @ Team K_335705,OT,4:54,Puck,n/a,n/a,n/a,81.787,9.536,0.02,
2025-11-28 Team J @ Team K_335706,OT,4:54,Player,Home,10462,76,77.059,-0.250,1,
2025-11-28 Team J @ Team K_335706,OT,4:54,Player,Home,10463,62,87.543,24.180,1,
2025-11-28 Team J @ Team K_335706,OT,4:54,Player,Home,10467,Go,85.974,-1.870,1,
2025-11-28 Team J @ Team K_335706,OT,4:54,Player,Home,11117,38,84.728,6.265,1,
2025-11-28 Team J @ Team K_335706,OT,4:54,Player,Away,10464,88,75.075,-3.647,1,
2025-11-28 Team J @ Team K_335706,OT,4:54,Puck,n/a,n/a,n/a,81.804,9.787,0.02,
2025-11-28 Team J @ Team K_335707,OT,4:54,Player,Home,10462,76,76.805,0.715,1,
2025-11-28 Team J @ Team K_335707,OT,4:54,Player,Home,10463,62,88.036,23.883,1,
2025-11-28 Team J @ Team K_335707,OT,4:54,Player,Home,10467,Go,85.983,-1.882,1,
2025-11-28 Team J @ Team K_335707,OT,4:54,Player,Home,11117,38,84.792,6.644,1,
2025-11-28 Team J @ Team K_335707,OT,4:54,Player,Away,10464,88,75.383,-3.307,1,
2025-11-28 Team J @ Team K_335707,OT,4:54,Puck,n/a,n/a,n/a,81.820,10.039,0.02,
2025-11-28 Team J @ Team K_335708,OT,4:54,Player,Home,10462,76,76.579,1.753,1,
2025-11-28 Team J @ Team K_335708,OT,4:54,Player,Home,10463,62,88.522,23.626,1,
2025-11-28 Team J @ Team K_335708,OT,4:54,Player,Home,10467,Go,85.974,-1.883,1,
2025-11-28 Team J @ Team K_335708,OT,4:54,Player,Home,11117,38,84.854,7.004,1,
2025-11-28 Team J @ Team K_335708,OT,4:54,Player,Away,10464,88,75.677,-2.970,1,
2025-11-28 Team J @ Team K_335708,OT,4:54,Puck,n/a,n/a,n/a,81.836,10.291,0.02,
2025-11-28 Team J @ Team K_335709,OT,4:54,Player,Home,10462,76,76.331,2.658,1,
2025-11-28 Team J @ Team K_335709,OT,4:54,Player,Home,10463,62,89.005,23.388,1,
2025-11-28 Team J @ Team K_335709,OT,4:54,Player,Home,10467,Go,85.959,-1.877,1,
2025-11-28 Team J @ Team K_335709,OT,4:54,Player,Home,11117,38,84.903,7.362,1,
2025-11-28 Team J @ Team K_335709,OT,4:54,Player,Away,10464,88,76.003,-2.649,1,
2025-11-28 Team J @ Team K_335709,OT,4:54,Puck,n/a,n/a,n/a,81.852,10.544,0.02,
2025-11-28 Team J @ Team K_335710,OT,4:54,Player,Home,10462,76,76.449,3.857,1,
2025-11-28 Team J @ Team K_335710,OT,4:54,Player,Home,10463,62,89.871,23.574,1,
2025-11-28 Team J @ Team K_335710,OT,4:54,Player,Home,10467,Go,86.198,-1.570,1,
2025-11-28 Team J @ Team K_335710,OT,4:54,Player,Home,11117,38,85.178,8.012,1,
2025-11-28 Team J @ Team K_335710,OT,4:54,Player,Away,10464,88,76.665,-1.869,1,
2025-11-28 Team J @ Team K_335710,OT,4:54,Puck,n/a,n/a,n/a,82.172,11.056,0.02,
2025-11-28 Team J @ Team K_335711,OT,4:54,Player,Home,10462,76,76.199,4.695,1,
2025-11-28 Team J @ Team K_335711,OT,4:54,Player,Home,10463,62,90.336,23.320,1,
2025-11-28 Team J @ Team K_335711,OT,4:54,Player,Home,10467,Go,86.199,-1.501,1,
2025-11-28 Team J @ Team K_335711,OT,4:54,Player,Home,11117,38,85.074,8.415,1,
2025-11-28 Team J @ Team K_335711,OT,4:54,Player,Away,10464,88,76.929,-1.286,1,
2025-11-28 Team J @ Team K_335711,OT,4:54,Puck,n/a,n/a,n/a,82.153,11.303,0.02,
2025-11-28 Team J @ Team K_335712,OT,4:54,Player,Home,10462,76,76.255,5.793,1,
2025-11-28 Team J @ Team K_335712,OT,4:54,Player,Home,10463,62,90.923,22.906,1,
2025-11-28 Team J @ Team K_335712,OT,4:54,Player,Home,10467,Go,86.437,-1.173,1,
2025-11-28 Team J @ Team K_335712,OT,4:54,Player,Home,11117,38,85.253,8.999,1,
2025-11-28 Team J @ Team K_335712,OT,4:54,Player,Away,10464,88,77.427,-0.337,1,
2025-11-28 Team J @ Team K_335712,OT,4:54,Puck,n/a,n/a,n/a,82.386,11.747,0.02,
2025-11-28 Team J @ Team K_335713,OT,4:54,Player,Home,10462,76,76.254,6.842,1,
2025-11-28 Team J @ Team K_335713,OT,4:54,Player,Home,10463,62,91.476,22.466,1,
2025-11-28 Team J @ Team K_335713,OT,4:54,Player,Home,10467,Go,86.711,-0.759,1,
2025-11-28 Team J @ Team K_335713,OT,4:54,Player,Home,11117,38,85.451,9.566,1,
2025-11-28 Team J @ Team K_335713,OT,4:54,Player,Away,10464,88,77.844,0.609,1,
2025-11-28 Team J @ Team K_335713,OT,4:54,Puck,n/a,n/a,n/a,82.601,12.189,0.02,
2025-11-28 Team J @ Team K_335714,OT,4:54,Player,Home,10462,76,75.978,7.877,1,
2025-11-28 Team J @ Team K_335714,OT,4:54,Player,Home,10463,62,91.996,22.371,1,
2025-11-28 Team J @ Team K_335714,OT,4:54,Player,Home,10467,Go,86.860,-0.359,1,
2025-11-28 Team J @ Team K_335714,OT,4:54,Player,Home,11117,38,85.544,10.239,1,
2025-11-28 Team J @ Team K_335714,OT,4:54,Player,Away,10464,88,77.985,1.526,1,
2025-11-28 Team J @ Team K_335714,OT,4:54,Puck,n/a,n/a,n/a,82.654,12.771,0.02,
2025-11-28 Team J @ Team K_335715,OT,4:54,Player,Home,10462,76,75.426,8.411,1,
2025-11-28 Team J @ Team K_335715,OT,4:54,Player,Home,10463,62,92.238,21.738,1,
2025-11-28 Team J @ Team K_335715,OT,4:54,Player,Home,10467,Go,86.778,-0.428,1,
2025-11-28 Team J @ Team K_335715,OT,4:54,Player,Home,11117,38,85.444,10.387,1,
2025-11-28 Team J @ Team K_335715,OT,4:54,Player,Away,10464,88,77.878,1.972,1,
2025-11-28 Team J @ Team K_335715,OT,4:54,Puck,n/a,n/a,n/a,82.467,12.839,0.02,
2025-11-28 Team J @ Team K_335716,OT,4:54,Player,Home,10462,76,75.015,9.316,1,
2025-11-28 Team J @ Team K_335716,OT,4:54,Player,Home,10463,62,92.768,21.539,1,
2025-11-28 Team J @ Team K_335716,OT,4:54,Player,Home,10467,Go,86.934,-0.181,1,
2025-11-28 Team J @ Team K_335716,OT,4:54,Player,Home,11117,38,85.551,10.924,1,
2025-11-28 Team J @ Team K_335716,OT,4:54,Player,Away,10464,88,77.962,2.656,1,
2025-11-28 Team J @ Team K_335716,OT,4:54,Puck,n/a,n/a,n/a,82.499,13.296,0.02,
2025-11-28 Team J @ Team K_335717,OT,4:54,Player,Home,10462,76,74.648,10.212,1,
2025-11-28 Team J @ Team K_335717,OT,4:54,Player,Home,10463,62,93.204,21.166,1,
2025-11-28 Team J @ Team K_335717,OT,4:54,Player,Home,10467,Go,87.080,0.006,1,
2025-11-28 Team J @ Team K_335717,OT,4:54,Player,Home,11117,38,85.698,11.536,1,
2025-11-28 Team J @ Team K_335717,OT,4:54,Player,Away,10464,88,78.096,3.217,1,
2025-11-28 Team J @ Team K_335717,OT,4:54,Puck,n/a,n/a,n/a,82.551,13.721,0.02,
2025-11-28 Team J @ Team K_335718,OT,4:54,Player,Home,10462,76,74.266,10.921,1,
2025-11-28 Team J @ Team K_335718,OT,4:54,Player,Home,10463,62,93.610,20.672,1,
2025-11-28 Team J @ Team K_335718,OT,4:54,Player,Home,10467,Go,87.180,0.106,1,
2025-11-28 Team J @ Team K_335718,OT,4:54,Player,Home,11117,38,85.904,12.369,1,
2025-11-28 Team J @ Team K_335718,OT,4:54,Player,Away,10464,88,78.300,3.719,1,
2025-11-28 Team J @ Team K_335718,OT,4:54,Puck,n/a,n/a,n/a,82.572,14.030,0.02,
2025-11-28 Team J @ Team K_335719,OT,4:54,Player,Home,10462,76,73.774,11.674,1,
2025-11-28 Team J @ Team K_335719,OT,4:54,Player,Home,10463,62,94.064,20.306,1,
2025-11-28 Team J @ Team K_335719,OT,4:54,Player,Home,10467,Go,87.225,0.130,1,
2025-11-28 Team J @ Team K_335719,OT,4:54,Player,Home,11117,38,85.940,13.244,1,
2025-11-28 Team J @ Team K_335719,OT,4:54,Player,Away,10464,88,78.441,4.364,1,
2025-11-28 Team J @ Team K_335719,OT,4:54,Puck,n/a,n/a,n/a,82.484,14.501,0.02,
2025-11-28 Team J @ Team K_335720,OT,4:54,Player,Home,10462,76,73.413,12.227,1,
2025-11-28 Team J @ Team K_335720,OT,4:54,Player,Home,10463,62,94.445,19.658,1,
2025-11-28 Team J @ Team K_335720,OT,4:54,Player,Home,10467,Go,87.270,0.120,1,
2025-11-28 Team J @ Team K_335720,OT,4:54,Player,Home,11117,38,85.803,13.833,1,
2025-11-28 Team J @ Team K_335720,OT,4:54,Player,Away,10464,88,78.550,4.897,1,
2025-11-28 Team J @ Team K_335720,OT,4:54,Puck,n/a,n/a,n/a,82.364,14.809,0.02,
2025-11-28 Team J @ Team K_335721,OT,4:54,Player,Home,10462,76,73.029,12.895,1,
2025-11-28 Team J @ Team K_335721,OT,4:54,Player,Home,10463,62,94.890,19.188,1,
2025-11-28 Team J @ Team K_335721,OT,4:54,Player,Home,10467,Go,87.319,0.133,1,
2025-11-28 Team J @ Team K_335721,OT,4:54,Player,Home,11117,38,85.553,14.447,1,
2025-11-28 Team J @ Team K_335721,OT,4:54,Player,Away,10464,88,78.636,5.715,1,
2025-11-28 Team J @ Team K_335721,OT,4:54,Puck,n/a,n/a,n/a,82.154,15.203,0.02,
2025-11-28 Team J @ Team K_335722,OT,4:54,Player,Home,10462,76,72.541,13.540,1,
2025-11-28 Team J @ Team K_335722,OT,4:54,Player,Home,10463,62,95.264,18.701,1,
2025-11-28 Team J @ Team K_335722,OT,4:54,Player,Home,10467,Go,87.279,0.101,1,
2025-11-28 Team J @ Team K_335722,OT,4:54,Player,Home,11117,38,85.191,14.970,1,
2025-11-28 Team J @ Team K_335722,OT,4:54,Player,Away,10464,88,78.728,6.652,1,
2025-11-28 Team J @ Team K_335722,OT,4:54,Puck,n/a,n/a,n/a,81.850,15.643,0.02,
2025-11-28 Team J @ Team K_335723,OT,4:54,Player,Home,10462,76,71.987,14.174,1,
2025-11-28 Team J @ Team K_335723,OT,4:54,Player,Home,10463,62,95.555,18.098,1,
2025-11-28 Team J @ Team K_335723,OT,4:54,Player,Home,10467,Go,87.271,0.110,1,
2025-11-28 Team J @ Team K_335723,OT,4:54,Player,Home,11117,38,84.819,15.313,1,
2025-11-28 Team J @ Team K_335723,OT,4:54,Player,Away,10464,88,78.766,7.372,1,
2025-11-28 Team J @ Team K_335723,OT,4:54,Puck,n/a,n/a,n/a,81.484,16.104,0.02,
2025-11-28 Team J @ Team K_335724,OT,4:54,Player,Home,10462,76,71.617,14.706,1,
2025-11-28 Team J @ Team K_335724,OT,4:54,Player,Home,10463,62,95.903,17.383,1,
2025-11-28 Team J @ Team K_335724,OT,4:54,Player,Home,10467,Go,87.314,0.060,1,
2025-11-28 Team J @ Team K_335724,OT,4:54,Player,Home,11117,38,84.630,15.530,1,
2025-11-28 Team J @ Team K_335724,OT,4:54,Player,Away,10464,88,78.910,7.852,1,
2025-11-28 Team J @ Team K_335724,OT,4:54,Puck,n/a,n/a,n/a,81.182,16.356,0.02,
2025-11-28 Team J @ Team K_335725,OT,4:54,Player,Home,10462,76,71.065,15.351,1,
2025-11-28 Team J @ Team K_335725,OT,4:54,Player,Home,10463,62,96.235,16.791,1,
2025-11-28 Team J @ Team K_335725,OT,4:54,Player,Home,10467,Go,87.344,0.090,1,
2025-11-28 Team J @ Team K_335725,OT,4:54,Player,Home,11117,38,84.431,15.998,1,
2025-11-28 Team J @ Team K_335725,OT,4:54,Player,Away,10464,88,78.998,8.397,1,
2025-11-28 Team J @ Team K_335725,OT,4:54,Puck,n/a,n/a,n/a,80.732,16.843,0.02,
2025-11-28 Team J @ Team K_335726,OT,4:54,Player,Home,10462,76,70.375,15.989,1,
2025-11-28 Team J @ Team K_335726,OT,4:54,Player,Home,10463,62,96.542,16.316,1,
2025-11-28 Team J @ Team K_335726,OT,4:54,Player,Home,10467,Go,87.327,0.136,1,
2025-11-28 Team J @ Team K_335726,OT,4:54,Player,Home,11117,38,84.141,16.480,1,
2025-11-28 Team J @ Team K_335726,OT,4:54,Player,Away,10464,88,79.025,8.923,1,
2025-11-28 Team J @ Team K_335726,OT,4:54,Puck,n/a,n/a,n/a,80.232,17.298,0.02,
2025-11-28 Team J @ Team K_335727,OT,4:54,Player,Home,10462,76,69.672,16.512,1,
2025-11-28 Team J @ Team K_335727,OT,4:54,Player,Home,10463,62,96.809,15.705,1,
2025-11-28 Team J @ Team K_335727,OT,4:54,Player,Home,10467,Go,87.318,0.088,1,
2025-11-28 Team J @ Team K_335727,OT,4:54,Player,Home,11117,38,83.827,16.871,1,
2025-11-28 Team J @ Team K_335727,OT,4:54,Player,Away,10464,88,78.989,9.369,1,
2025-11-28 Team J @ Team K_335727,OT,4:54,Puck,n/a,n/a,n/a,79.964,17.995,0.02,
2025-11-28 Team J @ Team K_335728,OT,4:54,Player,Home,10462,76,69.082,16.978,1,
2025-11-28 Team J @ Team K_335728,OT,4:54,Player,Home,10463,62,96.980,14.975,1,
2025-11-28 Team J @ Team K_335728,OT,4:54,Player,Home,10467,Go,87.331,0.065,1,
2025-11-28 Team J @ Team K_335728,OT,4:54,Player,Home,11117,38,83.442,17.163,1,
2025-11-28 Team J @ Team K_335728,OT,4:54,Player,Away,10464,88,78.921,9.737,1,
2025-11-28 Team J @ Team K_335728,OT,4:54,Puck,n/a,n/a,n/a,79.758,18.677,0.02,
2025-11-28 Team J @ Team K_335729,OT,4:54,Player,Home,10462,76,68.405,17.560,1,
2025-11-28 Team J @ Team K_335729,OT,4:54,Player,Home,10463,62,97.130,14.384,1,
2025-11-28 Team J @ Team K_335729,OT,4:54,Player,Home,10467,Go,87.284,0.043,1,
2025-11-28 Team J @ Team K_335729,OT,4:54,Player,Home,11117,38,82.941,17.595,1,
2025-11-28 Team J @ Team K_335729,OT,4:54,Player,Away,10464,88,78.731,10.297,1,
2025-11-28 Team J @ Team K_335729,OT,4:54,Puck,n/a,n/a,n/a,79.467,19.550,0.02,
2025-11-28 Team J @ Team K_335730,OT,4:54,Player,Home,10462,76,67.804,18.138,1,
2025-11-28 Team J @ Team K_335730,OT,4:54,Player,Home,10463,62,97.373,13.780,1,
2025-11-28 Team J @ Team K_335730,OT,4:54,Player,Home,10467,Go,87.324,0.050,1,
2025-11-28 Team J @ Team K_335730,OT,4:54,Player,Home,11117,38,82.502,17.907,1,
2025-11-28 Team J @ Team K_335730,OT,4:54,Player,Away,10464,88,78.549,10.903,1,
2025-11-28 Team J @ Team K_335730,OT,4:54,Puck,n/a,n/a,n/a,79.117,20.556,0.02,
2025-11-28 Team J @ Team K_335731,OT,4:54,Player,Home,10462,76,67.265,18.528,1,
2025-11-28 Team J @ Team K_335731,OT,4:54,Player,Home,10463,62,97.418,12.936,1,
2025-11-28 Team J @ Team K_335731,OT,4:54,Player,Home,10467,Go,87.364,0.062,1,
2025-11-28 Team J @ Team K_335731,OT,4:54,Player,Home,11117,38,82.141,18.038,1,
2025-11-28 Team J @ Team K_335731,OT,4:54,Player,Away,10464,88,78.471,11.731,1,
2025-11-28 Team J @ Team K_335731,OT,4:54,Puck,n/a,n/a,n/a,78.761,21.555,0.02,
2025-11-28 Team J @ Team K_335732,OT,4:54,Player,Home,10462,76,66.461,18.507,1,
2025-11-28 Team J @ Team K_335732,OT,4:54,Player,Home,10463,62,97.228,11.769,1,
2025-11-28 Team J @ Team K_335732,OT,4:54,Player,Home,10467,Go,87.151,-0.328,1,
2025-11-28 Team J @ Team K_335732,OT,4:54,Player,Home,11117,38,81.584,17.761,1,
2025-11-28 Team J @ Team K_335732,OT,4:54,Player,Away,10464,88,78.116,12.257,1,
2025-11-28 Team J @ Team K_335732,OT,4:54,Puck,n/a,n/a,n/a,78.093,22.247,0.02,
2025-11-28 Team J @ Team K_335733,OT,4:54,Player,Home,10462,76,65.917,18.966,1,
2025-11-28 Team J @ Team K_335733,OT,4:54,Player,Home,10463,62,97.321,11.126,1,
2025-11-28 Team J @ Team K_335733,OT,4:54,Player,Home,10467,Go,87.166,-0.284,1,
2025-11-28 Team J @ Team K_335733,OT,4:54,Player,Home,11117,38,81.254,17.895,1,
2025-11-28 Team J @ Team K_335733,OT,4:54,Player,Away,10464,88,78.091,13.370,1,
2025-11-28 Team J @ Team K_335733,OT,4:54,Puck,n/a,n/a,n/a,77.631,23.342,0.02,
2025-11-28 Team J @ Team K_335734,OT,4:54,Player,Home,10462,76,65.578,19.425,1,
2025-11-28 Team J @ Team K_335734,OT,4:54,Player,Home,10463,62,97.440,10.454,1,
2025-11-28 Team J @ Team K_335734,OT,4:54,Player,Home,10467,Go,87.211,-0.241,1,
2025-11-28 Team J @ Team K_335734,OT,4:54,Player,Home,11117,38,81.031,18.116,1,
2025-11-28 Team J @ Team K_335734,OT,4:54,Player,Away,10464,88,78.229,14.462,1,
2025-11-28 Team J @ Team K_335734,OT,4:54,Puck,n/a,n/a,n/a,77.192,24.359,0.02,
2025-11-28 Team J @ Team K_335735,OT,4:54,Player,Home,10462,76,65.116,19.851,1,
2025-11-28 Team J @ Team K_335735,OT,4:54,Player,Home,10463,62,97.555,9.881,1,
2025-11-28 Team J @ Team K_335735,OT,4:54,Player,Home,10467,Go,87.283,-0.158,1,
2025-11-28 Team J @ Team K_335735,OT,4:54,Player,Home,11117,38,80.719,18.422,1,
2025-11-28 Team J @ Team K_335735,OT,4:54,Player,Away,10464,88,78.375,15.554,1,
2025-11-28 Team J @ Team K_335735,OT,4:54,Puck,n/a,n/a,n/a,76.745,25.183,0.02,
2025-11-28 Team J @ Team K_335736,OT,4:54,Player,Home,10462,76,64.230,20.079,1,
2025-11-28 Team J @ Team K_335736,OT,4:54,Player,Home,10463,62,97.402,8.929,1,
2025-11-28 Team J @ Team K_335736,OT,4:54,Player,Home,10467,Go,87.028,-0.500,1,
2025-11-28 Team J @ Team K_335736,OT,4:54,Player,Home,11117,38,79.946,18.459,1,
2025-11-28 Team J @ Team K_335736,OT,4:54,Player,Away,10464,88,78.123,16.220,1,
2025-11-28 Team J @ Team K_335736,OT,4:54,Puck,n/a,n/a,n/a,75.884,25.904,0.02,
2025-11-28 Team J @ Team K_335737,OT,4:54,Player,Home,10462,76,63.078,20.410,1,
2025-11-28 Team J @ Team K_335737,OT,4:54,Player,Home,10463,62,97.357,8.190,1,
2025-11-28 Team J @ Team K_335737,OT,4:54,Player,Home,10467,Go,86.824,-0.716,1,
2025-11-28 Team J @ Team K_335737,OT,4:54,Player,Home,11117,38,78.979,18.645,1,
2025-11-28 Team J @ Team K_335737,OT,4:54,Player,Away,10464,88,77.683,16.873,1,
2025-11-28 Team J @ Team K_335737,OT,4:54,Puck,n/a,n/a,n/a,74.954,26.730,0.02,
2025-11-28 Team J @ Team K_335738,OT,4:54,Player,Home,10462,76,62.410,20.923,1,
2025-11-28 Team J @ Team K_335738,OT,4:54,Player,Home,10463,62,97.622,7.716,1,
2025-11-28 Team J @ Team K_335738,OT,4:54,Player,Home,10467,Go,86.946,-0.618,1,
2025-11-28 Team J @ Team K_335738,OT,4:54,Player,Home,11117,38,78.519,19.071,1,
2025-11-28 Team J @ Team K_335738,OT,4:54,Player,Away,10464,88,77.600,17.665,1,
2025-11-28 Team J @ Team K_335738,OT,4:54,Puck,n/a,n/a,n/a,74.537,27.883,0.02,
2025-11-28 Team J @ Team K_335739,OT,4:54,Player,Home,10462,76,61.384,21.252,1,
2025-11-28 Team J @ Team K_335739,OT,4:54,Player,Home,10463,62,97.763,7.093,1,
2025-11-28 Team J @ Team K_335739,OT,4:54,Player,Home,10467,Go,86.868,-0.691,1,
2025-11-28 Team J @ Team K_335739,OT,4:54,Player,Home,11117,38,77.864,19.350,1,
2025-11-28 Team J @ Team K_335739,OT,4:54,Player,Away,10464,88,77.174,18.290,1,
2025-11-28 Team J @ Team K_335739,OT,4:54,Puck,n/a,n/a,n/a,73.862,28.925,0.02,
2025-11-28 Team J @ Team K_335740,OT,4:54,Player,Home,10462,76,60.499,21.338,1,
2025-11-28 Team J @ Team K_335740,OT,4:54,Player,Home,10463,62,97.779,6.141,1,
2025-11-28 Team J @ Team K_335740,OT,4:54,Player,Home,10467,Go,86.775,-0.955,1,
2025-11-28 Team J @ Team K_335740,OT,4:54,Player,Home,11117,38,77.315,19.279,1,
2025-11-28 Team J @ Team K_335740,OT,4:54,Player,Away,10464,88,76.699,18.493,1,
2025-11-28 Team J @ Team K_335740,OT,4:54,Puck,n/a,n/a,n/a,73.250,29.746,0.02,
2025-11-28 Team J @ Team K_335741,OT,4:54,Player,Home,10462,76,59.734,21.479,1,
2025-11-28 Team J @ Team K_335741,OT,4:54,Player,Home,10463,62,97.644,5.497,1,
2025-11-28 Team J @ Team K_335741,OT,4:54,Player,Home,10467,Go,86.708,-1.053,1,
2025-11-28 Team J @ Team K_335741,OT,4:54,Player,Home,11117,38,76.889,19.343,1,
2025-11-28 Team J @ Team K_335741,OT,4:54,Player,Away,10464,88,76.187,18.719,1,
2025-11-28 Team J @ Team K_335741,OT,4:54,Puck,n/a,n/a,n/a,72.596,30.543,0.02,
2025-11-28 Team J @ Team K_335742,OT,4:54,Player,Home,10462,76,59.449,21.838,1,
2025-11-28 Team J @ Team K_335742,OT,4:54,Player,Home,10463,62,97.557,5.317,1,
2025-11-28 Team J @ Team K_335742,OT,4:54,Player,Home,10467,Go,86.905,-0.849,1,
2025-11-28 Team J @ Team K_335742,OT,4:54,Player,Home,11117,38,76.785,19.665,1,
2025-11-28 Team J @ Team K_335742,OT,4:54,Player,Away,10464,88,76.061,19.110,1,
2025-11-28 Team J @ Team K_335742,OT,4:54,Puck,n/a,n/a,n/a,72.374,31.494,0.02,
2025-11-28 Team J @ Team K_335743,OT,4:54,Player,Home,10462,76,58.529,21.997,1,
2025-11-28 Team J @ Team K_335743,OT,4:54,Player,Home,10467,Go,86.765,-0.862,1,
2025-11-28 Team J @ Team K_335743,OT,4:54,Player,Home,11117,38,76.077,19.971,1,
2025-11-28 Team J @ Team K_335743,OT,4:54,Player,Away,10464,88,75.456,19.298,1,
2025-11-28 Team J @ Team K_335743,OT,4:54,Puck,n/a,n/a,n/a,71.593,32.312,0.02,
2025-11-28 Team J @ Team K_335744,OT,4:54,Player,Home,10462,76,57.497,22.194,1,
2025-11-28 Team J @ Team K_335744,OT,4:54,Player,Home,10467,Go,86.688,-0.935,1,
2025-11-28 Team J @ Team K_335744,OT,4:54,Player,Home,11117,38,75.217,20.205,1,
2025-11-28 Team J @ Team K_335744,OT,4:54,Player,Away,10464,88,74.875,19.608,1,
2025-11-28 Team J @ Team K_335744,OT,4:54,Puck,n/a,n/a,n/a,70.791,33.249,0.02,
2025-11-28 Team J @ Team K_335745,OT,4:54,Player,Home,10462,76,56.701,22.096,1,
2025-11-28 Team J @ Team K_335745,OT,4:54,Player,Home,10467,Go,86.606,-1.034,1,
2025-11-28 Team J @ Team K_335745,OT,4:54,Player,Home,11117,38,74.412,20.382,1,
2025-11-28 Team J @ Team K_335745,OT,4:54,Player,Away,10464,88,74.364,19.664,1,
2025-11-28 Team J @ Team K_335745,OT,4:54,Puck,n/a,n/a,n/a,70.155,33.892,0.02,
2025-11-28 Team J @ Team K_335772,OT,4:54,Player,Home,10462,76,38.027,34.580,1,
2025-11-28 Team J @ Team K_335772,OT,4:54,Player,Home,11117,38,62.807,35.486,1,
2025-11-28 Team J @ Team K_335772,OT,4:54,Player,Away,10464,88,60.504,34.514,1,
2025-11-28 Team J @ Team K_335772,OT,4:54,Player,Away,10469,12,25.399,4.780,1,
2025-11-28 Team J @ Team K_335772,OT,4:54,Player,Away,10470,43,16.994,20.143,1,
2025-11-28 Team J @ Team K_335772,OT,4:54,Puck,n/a,n/a,n/a,54.838,39.528,0.02,
2025-11-28 Team J @ Team K_335773,OT,4:53,Player,Home,10462,76,37.906,34.697,1,
2025-11-28 Team J @ Team K_335773,OT,4:53,Player,Home,11117,38,62.603,35.516,1,
2025-11-28 Team J @ Team K_335773,OT,4:53,Player,Away,10464,88,60.279,34.550,1,
2025-11-28 Team J @ Team K_335773,OT,4:53,Player,Away,10469,12,25.520,4.832,1,
2025-11-28 Team J @ Team K_335773,OT,4:53,Player,Away,10470,43,17.090,20.417,1,
2025-11-28 Team J @ Team K_335773,OT,4:53,Puck,n/a,n/a,n/a,54.707,39.229,0.02,
2025-11-28 Team J @ Team K_335774,OT,4:53,Player,Home,10462,76,37.698,34.937,1,
2025-11-28 Team J @ Team K_335774,OT,4:53,Player,Home,11117,38,62.428,35.642,1,
2025-11-28 Team J @ Team K_335774,OT,4:53,Player,Away,10464,88,60.090,34.671,1,
2025-11-28 Team J @ Team K_335774,OT,4:53,Player,Away,10469,12,25.578,4.827,1,
2025-11-28 Team J @ Team K_335774,OT,4:53,Player,Away,10470,43,17.066,20.910,1,
2025-11-28 Team J @ Team K_335774,OT,4:53,Puck,n/a,n/a,n/a,54.523,39.070,0.02,
2025-11-28 Team J @ Team K_335775,OT,4:53,Player,Home,10462,76,37.368,35.214,1,
2025-11-28 Team J @ Team K_335775,OT,4:53,Player,Home,11117,38,62.174,35.914,1,
2025-11-28 Team J @ Team K_335775,OT,4:53,Player,Away,10464,88,59.810,34.936,1,
2025-11-28 Team J @ Team K_335775,OT,4:53,Player,Away,10469,12,25.623,4.794,1,
2025-11-28 Team J @ Team K_335775,OT,4:53,Player,Away,10470,43,17.040,21.383,1,
2025-11-28 Team J @ Team K_335775,OT,4:53,Puck,n/a,n/a,n/a,54.152,39.002,0.02,
2025-11-28 Team J @ Team K_335776,OT,4:52,Player,Home,10462,76,37.001,35.353,1,
2025-11-28 Team J @ Team K_335776,OT,4:52,Player,Home,11117,38,61.692,36.104,1,
2025-11-28 Team J @ Team K_335776,OT,4:52,Player,Away,10464,88,59.355,35.239,1,
2025-11-28 Team J @ Team K_335776,OT,4:52,Player,Away,10469,12,25.671,4.761,1,
2025-11-28 Team J @ Team K_335776,OT,4:52,Player,Away,10470,43,17.090,21.870,1,
2025-11-28 Team J @ Team K_335776,OT,4:52,Puck,n/a,n/a,n/a,53.624,38.863,0.02,
