Image Id,Period,Game Clock,Player or Puck,Team,Player Id,Player Jersey Number,Rink Location X (Feet),Rink Location Y (Feet),Rink Location Z (Feet),Goal Score
2025-11-16 Team H @ Team K_320442,3,0:51,Player,Away,9776,17,-73.361,38.903,1,
2025-11-16 Team H @ Team K_320442,3,0:51,Puck,n/a,n/a,n/a,-79.075,29.532,0.02,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Home,9765,42,-74.446,36.411,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Home,9768,38,-77.725,-4.737,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Home,9773,Go,-86.367,-0.306,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Home,9774,62,-68.059,7.227,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Home,9777,22,-32.271,-27.234,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Away,9764,19,-78.561,1.733,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Away,9775,38,-53.314,-19.757,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Player,Away,9776,17,-73.247,38.738,1,
2025-11-16 Team H @ Team K_320443,3,0:51,Puck,n/a,n/a,n/a,-78.958,28.748,0.02,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Home,9765,42,-74.826,36.583,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Home,9768,38,-78.213,-4.830,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Home,9773,Go,-86.444,-0.453,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Home,9774,62,-68.458,7.458,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Home,9777,22,-32.314,-27.501,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Away,9764,19,-79.198,1.792,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Away,9775,38,-53.651,-19.693,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Player,Away,9776,17,-73.348,38.835,1,
2025-11-16 Team H @ Team K_320444,3,0:51,Puck,n/a,n/a,n/a,-79.005,28.037,0.02,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Home,9765,42,-75.587,37.628,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Home,9768,38,-79.151,-4.310,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Home,9773,Go,-86.907,-0.058,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Home,9774,62,-69.178,8.294,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Home,9777,22,-32.483,-27.481,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Away,9764,19,-80.222,2.459,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Away,9775,38,-54.207,-19.267,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Player,Away,9776,17,-73.827,39.770,1,
2025-11-16 Team H @ Team K_320445,3,0:51,Puck,n/a,n/a,n/a,-79.412,28.036,0.02,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Home,9765,42,-75.858,37.713,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Home,9768,38,-79.603,-4.282,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Home,9773,Go,-86.829,-0.198,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Home,9774,62,-69.564,8.539,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Home,9777,22,-32.673,-27.601,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Away,9764,19,-80.863,2.690,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Away,9775,38,-54.650,-19.078,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Player,Away,9776,17,-73.868,39.682,1,
2025-11-16 Team H @ Team K_320446,3,0:51,Puck,n/a,n/a,n/a,-79.377,27.287,0.02,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Home,9765,42,-75.962,37.789,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Home,9768,38,-80.007,-4.296,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Home,9773,Go,-86.762,-0.377,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Home,9774,62,-69.895,8.787,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Home,9777,22,-32.751,-27.853,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Away,9764,19,-81.529,2.955,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Away,9775,38,-54.962,-19.070,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Player,Away,9776,17,-73.833,39.703,1,
2025-11-16 Team H @ Team K_320447,3,0:51,Puck,n/a,n/a,n/a,-79.226,26.541,0.02,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Home,9765,42,-76.114,38.049,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Home,9768,38,-80.398,-4.226,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Home,9773,Go,-86.714,-0.479,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Home,9774,62,-70.145,9.032,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Home,9777,22,-32.817,-28.088,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Away,9764,19,-82.218,3.336,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Away,9775,38,-55.345,-18.938,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Player,Away,9776,17,-73.800,39.825,1,
2025-11-16 Team H @ Team K_320448,3,0:51,Puck,n/a,n/a,n/a,-79.014,25.891,0.02,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Home,9765,42,-76.280,38.090,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Home,9768,38,-80.839,-4.117,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Home,9773,Go,-86.705,-0.564,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Home,9774,62,-70.567,9.310,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Home,9777,22,-33.108,-28.182,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Away,9764,19,-83.034,3.696,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Away,9775,38,-55.861,-18.755,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Player,Away,9776,17,-73.809,39.665,1,
2025-11-16 Team H @ Team K_320449,3,0:51,Puck,n/a,n/a,n/a,-78.876,25.154,0.02,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Home,9765,42,-76.534,38.423,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Home,9768,38,-81.286,-3.965,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Home,9773,Go,-86.768,-0.619,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Home,9774,62,-71.048,9.655,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Home,9777,22,-33.378,-28.232,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Away,9764,19,-83.908,4.122,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Away,9775,38,-56.307,-18.697,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Player,Away,9776,17,-73.879,39.786,1,
2025-11-16 Team H @ Team K_320450,3,0:51,Puck,n/a,n/a,n/a,-78.772,24.553,0.02,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Home,9765,42,-76.624,38.802,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Home,9768,38,-81.580,-3.791,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Home,9773,Go,-86.797,-0.594,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Home,9774,62,-71.460,9.971,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Home,9777,22,-33.642,-28.206,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Away,9764,19,-84.654,4.558,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Away,9775,38,-56.736,-18.560,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Player,Away,9776,17,-73.840,39.905,1,
2025-11-16 Team H @ Team K_320451,3,0:51,Puck,n/a,n/a,n/a,-78.629,24.040,0.02,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Home,9765,42,-76.604,39.213,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Home,9768,38,-81.914,-3.399,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Home,9773,Go,-86.775,-0.501,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Home,9774,62,-71.873,10.406,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Home,9777,22,-33.944,-28.008,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Away,9764,19,-85.363,4.997,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Away,9775,38,-57.175,-18.373,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Player,Away,9776,17,-73.786,40.176,1,
2025-11-16 Team H @ Team K_320452,3,0:51,Puck,n/a,n/a,n/a,-78.448,23.576,0.02,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Home,9765,42,-76.640,39.372,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Home,9768,38,-82.239,-3.190,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Home,9773,Go,-86.815,-0.612,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Home,9774,62,-72.389,10.675,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Home,9777,22,-34.308,-27.884,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Away,9764,19,-86.223,5.301,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Away,9775,38,-57.645,-18.376,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Player,Away,9776,17,-73.834,40.251,1,
2025-11-16 Team H @ Team K_320453,3,0:51,Puck,n/a,n/a,n/a,-78.409,23.018,0.02,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Home,9765,42,-76.671,39.759,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Home,9768,38,-82.585,-3.077,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Home,9773,Go,-86.996,-0.707,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Home,9774,62,-72.893,10.956,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Home,9777,22,-34.477,-27.896,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Away,9764,19,-87.220,5.600,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Away,9775,38,-58.032,-18.513,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Player,Away,9776,17,-73.889,40.575,1,
2025-11-16 Team H @ Team K_320454,3,0:51,Puck,n/a,n/a,n/a,-78.468,22.565,0.02,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Home,9765,42,-76.639,39.800,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Home,9768,38,-82.855,-2.801,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Home,9773,Go,-86.975,-0.811,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Home,9774,62,-73.376,11.194,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Home,9777,22,-34.835,-27.720,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Away,9764,19,-88.102,5.886,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Away,9775,38,-58.531,-18.476,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Player,Away,9776,17,-73.878,40.582,1,
2025-11-16 Team H @ Team K_320455,3,0:51,Puck,n/a,n/a,n/a,-78.485,21.964,0.02,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Home,9765,42,-76.359,39.713,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Home,9768,38,-82.980,-2.361,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Home,9773,Go,-86.872,-0.750,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Home,9774,62,-73.835,11.589,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Home,9777,22,-35.096,-27.491,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Away,9764,19,-88.780,6.157,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Away,9775,38,-58.979,-18.337,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Player,Away,9776,17,-73.662,40.447,1,
2025-11-16 Team H @ Team K_320456,3,0:51,Puck,n/a,n/a,n/a,-78.399,21.405,0.02,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Home,9765,42,-76.298,39.787,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Home,9768,38,-83.070,-1.897,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Home,9773,Go,-86.831,-0.707,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Home,9774,62,-74.320,11.878,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Home,9777,22,-35.374,-27.316,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Away,9764,19,-89.266,6.012,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Away,9775,38,-59.478,-18.240,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Player,Away,9776,17,-73.559,40.351,1,
2025-11-16 Team H @ Team K_320457,3,0:51,Puck,n/a,n/a,n/a,-78.405,20.791,0.02,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Home,9765,42,-76.531,40.604,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Home,9768,38,-83.532,-0.815,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Home,9773,Go,-87.036,-0.214,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Home,9774,62,-75.098,12.707,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Home,9777,22,-35.763,-26.825,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Away,9764,19,-89.843,6.068,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Away,9775,38,-60.179,-17.788,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Player,Away,9776,17,-73.806,41.058,1,
2025-11-16 Team H @ Team K_320458,3,0:51,Puck,n/a,n/a,n/a,-78.758,20.799,0.02,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Home,9765,42,-76.846,41.313,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Home,9768,38,-84.152,0.326,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Home,9773,Go,-87.304,0.126,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Home,9774,62,-75.949,13.437,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Home,9777,22,-36.250,-26.270,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Away,9764,19,-90.477,6.100,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Away,9775,38,-60.950,-17.426,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Player,Away,9776,17,-74.237,41.833,1,
2025-11-16 Team H @ Team K_320459,3,0:51,Puck,n/a,n/a,n/a,-79.183,20.721,0.02,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Home,9765,42,-76.798,41.198,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Home,9768,38,-84.431,0.867,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Home,9773,Go,-87.119,-0.196,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Home,9774,62,-76.431,13.426,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Home,9777,22,-36.572,-26.003,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Away,9764,19,-90.694,5.584,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Away,9775,38,-61.405,-17.603,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Player,Away,9776,17,-74.177,41.602,1,
2025-11-16 Team H @ Team K_320460,3,0:50,Puck,n/a,n/a,n/a,-79.163,19.878,0.02,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Home,9765,42,-76.930,41.660,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Home,9768,38,-84.927,1.780,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Home,9773,Go,-87.184,-0.083,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Home,9774,62,-77.153,13.898,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Home,9777,22,-36.921,-25.428,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Away,9764,19,-91.940,6.226,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Away,9775,38,-61.989,-17.492,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Player,Away,9776,17,-74.341,41.978,1,
2025-11-16 Team H @ Team K_320461,3,0:50,Puck,n/a,n/a,n/a,-79.375,19.568,0.02,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Home,9765,42,-76.713,41.363,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Home,9768,38,-85.103,2.161,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Home,9773,Go,-87.014,-0.377,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Home,9774,62,-77.501,13.720,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Home,9777,22,-37.168,-24.979,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Away,9764,19,-92.760,6.282,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Away,9775,38,-62.404,-17.676,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Player,Away,9776,17,-74.162,41.633,1,
2025-11-16 Team H @ Team K_320462,3,0:50,Puck,n/a,n/a,n/a,-79.252,18.697,0.02,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Home,9765,42,-76.559,40.933,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Home,9768,38,-85.329,2.423,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Home,9773,Go,-86.865,-0.832,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Home,9774,62,-77.901,13.377,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Home,9777,22,-37.457,-24.514,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Away,9764,19,-93.266,5.800,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Away,9775,38,-62.858,-17.899,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Player,Away,9776,17,-73.959,41.039,1,
2025-11-16 Team H @ Team K_320463,3,0:50,Puck,n/a,n/a,n/a,-79.167,17.742,0.02,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Home,9765,42,-76.324,40.680,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Home,9768,38,-85.572,2.794,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Home,9773,Go,-86.700,-1.045,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Home,9774,62,-78.238,13.167,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Home,9777,22,-37.742,-23.882,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Home,9778,78,-25.173,-23.475,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Away,9764,19,-93.706,5.518,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Away,9775,38,-63.281,-17.999,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Player,Away,9776,17,-73.719,40.701,1,
2025-11-16 Team H @ Team K_320464,3,0:50,Puck,n/a,n/a,n/a,-79.024,16.956,0.02,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Home,9765,42,-76.200,40.500,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Home,9768,38,-85.941,3.180,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Home,9773,Go,-86.548,-1.266,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Home,9774,62,-78.671,12.990,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Home,9777,22,-38.074,-23.318,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Home,9778,78,-25.232,-23.543,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Away,9764,19,-94.148,5.191,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Away,9775,38,-63.717,-18.132,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Away,9776,17,-73.609,40.474,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Player,Away,9779,8,-30.040,32.186,1,
2025-11-16 Team H @ Team K_320465,3,0:50,Puck,n/a,n/a,n/a,-78.998,16.216,0.02,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Home,9765,42,-76.144,40.381,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Home,9768,38,-86.435,3.551,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Home,9773,Go,-86.452,-1.507,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Home,9774,62,-79.123,12.718,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Home,9777,22,-38.361,-22.799,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Home,9778,78,-25.363,-23.657,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Away,9764,19,-94.647,4.828,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Away,9775,38,-64.233,-18.217,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Away,9776,17,-73.574,40.323,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Player,Away,9779,8,-30.248,32.407,1,
2025-11-16 Team H @ Team K_320466,3,0:50,Puck,n/a,n/a,n/a,-79.078,15.490,0.02,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Home,9765,42,-76.113,40.310,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Home,9768,38,-86.953,3.949,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Home,9773,Go,-86.351,-1.726,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Home,9774,62,-79.551,12.438,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Home,9777,22,-38.641,-22.220,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Home,9778,78,-25.501,-23.767,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Away,9764,19,-94.835,4.214,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Away,9775,38,-64.712,-18.324,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Away,9776,17,-73.568,40.229,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Player,Away,9779,8,-30.639,32.851,1,
2025-11-16 Team H @ Team K_320467,3,0:50,Puck,n/a,n/a,n/a,-79.228,14.772,0.02,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Home,9765,42,-76.075,40.284,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Home,9768,38,-87.510,4.352,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Home,9773,Go,-86.231,-1.918,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Home,9774,62,-79.965,12.164,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Home,9777,22,-38.805,-21.689,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Home,9778,78,-25.667,-23.886,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Away,9764,19,-94.747,3.589,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Away,9775,38,-65.218,-18.367,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Away,9776,17,-73.588,40.163,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Player,Away,9779,8,-31.075,33.151,1,
2025-11-16 Team H @ Team K_320468,3,0:50,Puck,n/a,n/a,n/a,-79.419,14.061,0.02,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Home,9765,42,-76.392,40.832,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Home,9768,38,-88.524,5.238,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Home,9773,Go,-86.500,-1.658,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Home,9774,62,-80.786,12.400,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Home,9777,22,-39.123,-20.911,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Home,9778,78,-25.885,-23.696,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Away,9764,19,-94.649,3.048,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Away,9775,38,-66.015,-18.051,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Away,9776,17,-73.904,40.699,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Player,Away,9779,8,-31.804,33.916,1,
2025-11-16 Team H @ Team K_320469,3,0:50,Puck,n/a,n/a,n/a,-80.038,13.869,0.02,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Home,9765,42,-76.691,41.462,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Home,9768,38,-89.436,6.022,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Home,9773,Go,-86.717,-1.395,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Home,9774,62,-81.521,12.656,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Home,9777,22,-39.356,-20.191,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Home,9778,78,-25.987,-23.514,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Away,9764,19,-94.793,2.842,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Away,9775,38,-66.681,-17.757,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Away,9776,17,-74.127,41.173,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Player,Away,9779,8,-32.491,34.517,1,
2025-11-16 Team H @ Team K_320470,3,0:50,Puck,n/a,n/a,n/a,-80.648,13.650,0.02,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Home,9765,42,-76.811,41.996,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Home,9768,38,-90.141,6.677,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Home,9773,Go,-86.689,-1.165,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Home,9774,62,-82.033,12.845,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Home,9777,22,-39.493,-19.478,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Home,9778,78,-26.021,-23.275,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Away,9764,19,-94.930,2.668,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Away,9775,38,-67.198,-17.437,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Away,9776,17,-74.102,41.703,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Player,Away,9779,8,-33.098,35.053,1,
2025-11-16 Team H @ Team K_320471,3,0:50,Puck,n/a,n/a,n/a,-81.150,13.291,0.02,
2025-11-16 Team H @ Team K_320472,3,0:50,Player,Home,9765,42,-77.023,42.059,1,
2025-11-16 Team H @ Team K_320472,3,0:50,Player,Home,9768,38,-90.823,6.896,1,
2025-11-16 Team H @ Team K_320472,3,0:50,Player,Home,9773,Go,-86.754,-1.113,1,
2025-11-16 Team H @ Team K_320472,3,0:50,Player,Home,9774,62,-82.535,12.637,1,
